timestamp;fsr1;fsr2
28258;1018;0
28261;1018;0
28265;1018;0
28269;1014;0
28272;1007;0
28276;1014;0
28280;1005;0
28283;1005;0
28287;1005;2
28290;1005;0
28294;1003;1
28298;1002;2
28301;1002;1
28305;1000;1
28309;1000;0
28312;1001;2
28316;991;1
28320;991;1
28323;991;0
28327;998;1
28331;991;2
28334;990;2
28338;989;0
28344;988;2
28345;988;0
28349;989;1
28352;988;1
28356;988;1
28360;987;1
28363;988;0
28367;987;2
28371;987;0
28374;985;1
28378;984;0
28382;986;1
28385;985;0
28389;984;0
28393;985;0
28396;983;0
28400;983;1
28403;984;0
28407;985;0
28411;975;2
28414;976;1
28418;976;1
28422;975;1
28425;975;0
28429;975;0
28433;975;1
28436;974;2
28440;975;1
28444;974;2
28447;974;1
28451;973;0
28454;973;1
28458;974;0
28462;974;0
28465;975;2
28469;972;1
28473;974;0
28476;974;0
28480;974;1
28484;974;1
28487;975;1
28491;973;2
28495;973;0
28501;975;0
28502;975;1
28506;975;1
28509;974;1
28513;974;0
28516;974;1
28520;973;1
28524;975;2
28527;976;0
28531;984;1
28535;982;2
28538;974;2
28542;975;1
28546;982;0
28549;982;0
28553;975;1
28557;975;1
28560;975;1
28564;975;0
28568;982;1
28571;974;1
28575;976;1
28578;974;0
28582;975;2
28586;975;0
28589;976;1
28593;975;0
28597;984;1
28600;982;3
28604;982;1
28608;983;0
28611;975;1
28615;983;1
28619;975;1
28622;983;1
28626;975;2
28629;982;2
28633;982;0
28637;976;1
28640;975;1
28644;974;0
28648;985;1
28651;974;0
28657;984;0
28659;982;1
28662;976;1
28666;975;1
28670;983;3
28673;976;1
28677;975;1
28681;983;0
28684;983;1
28688;975;1
28691;975;0
28695;976;1
28699;974;0
28702;972;1
28706;940;2
28710;943;1
28713;939;21
28717;926;40
28721;921;60
28724;920;93
28728;926;638
28732;941;1452
28735;955;2056
28739;953;2474
28742;954;2766
28746;952;2953
28750;939;3098
28753;908;3198
28757;859;3293
28761;812;3385
28764;781;3485
28768;776;3625
28772;766;3712
28775;766;3799
28779;768;3866
28783;776;3914
28786;775;3950
28790;766;3983
28796;760;4024
28797;758;4026
28801;749;4041
28804;748;4047
28808;751;4057
28812;762;4058
28815;764;4063
28819;778;4063
28823;783;4060
28826;795;4061
28830;797;4061
28834;809;4061
28837;813;4064
28841;815;4073
28845;825;4075
28848;828;4075
28852;831;4077
28855;842;4089
28859;846;4094
28863;857;4095
28866;862;4095
28870;871;4095
28874;875;4095
28877;877;4095
28881;887;4095
28885;894;4095
28888;903;4095
28892;909;4095
28896;922;4095
28899;937;4095
28903;943;4095
28907;955;4095
28910;960;4095
28914;971;4095
28920;987;4095
28921;987;4095
28925;1000;4095
28928;1003;4095
28932;1014;4095
28936;1018;4095
28939;1022;4095
28943;1034;4095
28947;1036;4095
28950;1040;4095
28954;1050;4095
28958;1053;4095
28961;1055;4095
28965;1065;4095
28969;1066;4095
28972;1069;4095
28976;1103;4088
28979;1165;4073
28983;1241;4060
28987;1321;4046
28990;1405;4040
28994;1502;4027
28998;1607;4013
29001;1677;3998
29005;1736;3983
29009;1806;3978
29012;1834;3965
29016;1867;3950
29020;1920;3932
29023;1984;3917
29027;2028;3901
29030;2074;3882
29037;2175;3851
29038;2201;3849
29041;2255;3822
29045;2301;3816
29049;2344;3791
29052;2395;3776
29056;2461;3758
29060;2504;3739
29063;2550;3723
29067;2590;3703
29071;2649;3675
29074;2700;3656
29078;2746;3631
29082;2782;3608
29085;2815;3579
29089;2855;3559
29092;2888;3530
29096;2908;3497
29100;2942;3467
29103;2974;3438
29107;3006;3422
29111;3037;3391
29114;3066;3358
29118;3096;3338
29122;3128;3305
29125;3148;3262
29129;3179;3230
29133;3210;3208
29136;3226;3179
29140;3248;3159
29143;3262;3112
29147;3278;3067
29153;3311;3005
29154;3322;3000
29158;3341;2967
29162;3358;2921
29165;3373;2873
29169;3401;2815
29173;3416;2766
29176;3434;2715
29180;3450;2652
29184;3469;2587
29187;3485;2476
29191;3499;2393
29195;3516;2252
29198;3528;2136
29202;3544;1976
29205;3560;1786
29209;3567;1595
29213;3580;1403
29216;3594;1214
29220;3599;972
29224;3610;731
29227;3624;604
29231;3640;588
29235;3656;584
29238;3661;574
29242;3676;570
29246;3690;569
29249;3704;559
29253;3723;555
29256;3736;552
29260;3743;541
29264;3759;538
29267;3774;527
29273;3800;521
29275;3804;509
29278;3818;504
29282;3834;488
29286;3849;477
29289;3864;461
29293;3872;446
29297;3887;426
29300;3902;409
29304;3914;381
29308;3927;352
29311;3935;317
29315;3950;295
29318;3962;266
29322;3976;248
29326;3982;232
29329;3994;202
29333;3997;188
29337;4009;176
29340;4015;170
29344;4027;141
29348;4040;109
29351;4045;88
29355;4058;25
29359;4062;3
29362;4072;1
29366;4075;2
29370;4074;1
29373;4075;1
29377;4076;0
29380;4075;1
29384;4076;0
29388;4075;1
29391;4075;1
29395;4073;0
29399;4063;0
29405;4058;1
29406;4046;1
29410;4041;1
29413;4030;0
29417;4012;0
29421;3993;2
29424;3967;0
29428;3935;1
29431;3899;0
29435;3853;0
29439;3808;2
29442;3774;0
29446;3752;0
29450;3720;1
29453;3687;0
29457;3644;0
29461;3598;1
29464;3549;0
29468;3496;1
29472;3438;1
29475;3384;2
29479;3324;1
29483;3246;0
29486;3182;2
29490;3099;0
29493;3006;2
29497;2910;1
29501;2796;1
29504;2632;0
29508;2473;1
29512;2286;0
29515;2124;0
29519;2025;0
29523;1868;1
29526;1709;2
29530;1550;0
29534;1400;0
29537;1194;1
29541;990;1
29547;925;1
29548;918;1
29552;890;1
29555;862;1
29559;842;1
29563;814;2
29566;798;0
29570;780;0
29574;778;0
29577;782;1
29581;783;2
29585;784;1
29588;792;1
29592;784;0
29596;792;1
29599;792;1
29603;793;0
29606;794;0
29610;794;1
29614;793;0
29617;793;0
29621;793;2
29625;793;4
29628;794;1
29632;795;1
29636;793;1
29639;792;0
29643;793;0
29647;792;1
29650;793;1
29654;793;0
29657;794;1
29661;794;0
29665;793;1
29668;793;1
29672;793;0
29676;793;2
29679;794;0
29683;792;2
29687;793;1
29690;794;2
29694;792;1
29698;792;0
29742;793;1
29742;791;0
29743;790;0
29745;790;0
29749;793;2
29753;792;0
29756;792;2
29760;784;2
29764;792;0
29767;792;1
29771;783;0
29774;791;1
29778;791;0
29782;792;1
29785;791;0
29789;791;1
29793;792;1
29796;793;0
29800;792;1
29804;792;0
29807;794;1
29811;792;1
29815;793;0
29818;792;0
29822;794;1
29825;794;0
29829;793;0
29833;794;1
29836;793;1
29840;794;1
29844;793;1
29847;793;0
29851;793;1
29855;793;0
29858;794;0
29862;793;0
29866;793;1
29869;793;1
29873;794;1
29877;793;0
29880;794;2
29884;793;0
29890;794;2
29891;795;2
29895;794;0
29898;795;2
29902;793;1
29906;794;2
29909;795;0
29913;795;1
29917;793;0
29920;793;0
29924;793;0
29928;794;1
29931;795;0
29935;793;1
29939;794;0
29942;795;1
29946;796;0
29949;793;0
29953;795;0
29957;794;0
29960;796;1
29964;796;0
29968;795;1
29971;796;2
29975;796;0
29979;796;1
29982;795;1
29986;796;0
29990;795;1
29993;796;0
29997;797;0
30000;796;1
30004;796;1
30008;793;0
30011;797;4
30015;792;27
30019;781;57
30022;782;492
30026;810;1519
30030;825;2151
30033;829;2573
30037;832;2856
30043;844;3144
30044;841;3183
30048;839;3304
30052;826;3387
30055;813;3456
30059;808;3534
30062;810;3632
30066;824;3743
30070;825;3823
30073;832;3895
30077;845;3946
30081;855;3994
30084;854;4029
30088;843;4059
30092;830;4076
30095;815;4095
30099;811;4095
30103;811;4095
30106;825;4095
30110;841;4095
30113;854;4095
30117;861;4095
30121;873;4095
30124;874;4095
30128;879;4095
30132;890;4095
30135;894;4095
30139;906;4095
30143;910;4095
30146;922;4095
30150;936;4095
30154;939;4095
30157;952;4095
30161;959;4095
30167;984;4095
30168;984;4095
30172;990;4095
30175;1001;4095
30179;1016;4095
30183;1020;4095
30186;1033;4095
30190;1037;4094
30194;1051;4092
30197;1224;4089
30201;1383;4078
30205;1512;4073
30208;1631;4064
30212;1722;4057
30216;1785;4043
30219;1863;4029
30223;1946;4023
30226;2013;4005
30230;2077;3983
30234;2136;3976
30237;2186;3950
30241;2251;3932
30245;2311;3913
30248;2376;3885
30252;2442;3868
30256;2494;3849
30259;2555;3822
30263;2634;3804
30267;2703;3773
30270;2775;3755
30274;2823;3726
30278;2863;3694
30283;2939;3661
30285;2953;3655
30288;2988;3625
30292;3022;3594
30296;3066;3564
30299;3103;3534
30303;3143;3516
30307;3178;3496
30310;3212;3469
30314;3245;3452
30318;3262;3438
30321;3292;3421
30325;3324;3403
30329;3352;3385
30332;3371;3358
30336;3402;3339
30340;3433;3321
30343;3452;3294
30347;3479;3273
30350;3488;3255
30354;3515;3215
30358;3532;3198
30361;3551;3175
30365;3563;3135
30369;3581;3099
30372;3607;3054
30376;3614;3016
30380;3628;2973
30383;3641;2936
30387;3657;2904
30391;3672;2872
30394;3678;2815
30400;3706;2745
30401;3708;2732
30405;3726;2701
30409;3740;2651
30412;3754;2620
30416;3770;2576
30420;3787;2538
30423;3800;2475
30427;3816;2426
30431;3819;2376
30434;3832;2312
30438;3839;2251
30442;3853;2191
30445;3864;2108
30449;3871;2030
30453;3884;1950
30456;3896;1865
30460;3901;1757
30463;3913;1677
30467;3919;1550
30471;3932;1450
30474;3945;1325
30478;3950;1198
30482;3962;1096
30485;3976;984
30489;3980;843
30493;3992;731
30496;3997;623
30500;4012;570
30504;4024;568
30507;4030;560
30511;4041;557
30514;4056;554
30520;4072;552
30522;4072;552
30525;4077;541
30529;4090;542
30533;4095;538
30536;4095;536
30540;4095;527
30544;4095;525
30547;4095;512
30551;4095;512
30555;4095;509
30558;4095;504
30562;4095;492
30566;4095;479
30569;4095;464
30573;4095;446
30576;4095;426
30580;4095;384
30584;4095;350
30587;4095;328
30591;4095;298
30595;4095;239
30598;4095;200
30602;4095;168
30606;4095;112
30609;4095;59
30613;4095;40
30617;4095;27
30620;4095;29
30624;4095;8
30627;4095;4
30631;4095;2
30635;4095;2
30638;4095;1
30642;4095;2
30648;4095;1
30649;4095;1
30653;4095;2
30657;4095;2
30660;4095;2
30664;4095;1
30668;4095;0
30671;4095;0
30675;4095;1
30679;4095;2
30682;4095;1
30686;4095;2
30689;4095;1
30693;4095;0
30697;4095;1
30700;4095;2
30704;4095;1
30708;4095;1
30711;4095;1
30715;4073;2
30719;4011;2
30722;3965;0
30726;3902;1
30730;3834;2
30733;3754;0
30737;3675;2
30741;3567;2
30744;3486;1
30748;3405;1
30751;3295;0
30755;3198;0
30759;3082;0
30762;2969;0
30766;2831;2
30770;2703;1
30773;2568;0
30777;2381;1
30781;2237;1
30784;2057;1
30790;1848;0
30792;1758;1
30795;1579;1
30799;1404;1
30802;1199;1
30806;1072;1
30810;1051;2
30813;1034;1
30817;1005;0
30821;989;0
30824;968;0
30828;954;0
30832;952;1
30835;952;0
30839;952;1
30843;943;0
30846;944;0
30850;943;1
30854;944;2
30857;942;1
30861;942;0
30864;941;1
30868;943;1
30872;940;0
30875;939;0
30879;940;0
30883;939;3
30886;938;1
30890;938;1
30894;938;1
30897;939;1
30901;939;0
30905;937;1
30908;937;1
30912;937;1
30915;939;0
30919;937;0
30923;938;1
30926;936;2
30930;937;2
30934;937;1
30937;937;2
30943;937;1
30945;937;1
30948;937;0
30952;936;3
30956;928;0
30959;935;0
30963;936;2
30967;927;0
30970;927;1
30974;928;0
30977;927;1
30981;928;1
30985;936;0
30988;927;0
30992;935;2
30996;928;1
30999;926;1
31003;928;1
31007;926;2
31010;926;0
31014;926;2
31018;926;1
31021;925;0
31025;927;0
31028;927;1
31032;927;1
31036;926;1
31039;926;1
31043;936;1
31047;926;2
31050;928;2
31054;927;1
31058;936;1
31061;935;0
31065;935;2
31069;936;2
31072;936;0
31076;936;0
31080;936;1
31083;936;0
31087;937;0
31090;936;1
31094;937;0
31100;937;1
31101;938;0
31105;937;2
31109;937;0
31112;937;2
31116;938;1
31120;939;2
31123;939;1
31127;938;1
31131;938;0
31134;938;0
31138;938;0
31142;939;0
31145;939;1
31149;939;1
31152;938;2
31156;940;1
31160;939;1
31163;939;0
31167;940;0
31171;939;1
31174;937;0
31178;937;0
31182;938;2
31185;939;0
31189;938;0
31193;939;1
31196;939;0
31200;939;2
31203;939;1
31207;938;1
31211;939;1
31214;939;1
31218;941;1
31222;939;1
31225;939;0
31229;939;2
31233;940;0
31236;940;2
31240;939;2
31244;940;0
31247;940;1
31253;941;0
31255;938;0
31258;941;0
31262;940;1
31265;924;1
31269;936;9
31273;926;40
31276;922;71
31280;920;334
31284;934;1177
31287;943;1869
31291;956;2397
31295;959;2672
31298;959;2890
31302;967;3068
31306;968;3196
31309;968;3308
31313;969;3405
31316;967;3496
31320;958;3593
31324;959;3703
31327;956;3786
31331;943;3863
31335;940;3915
31338;927;3961
31342;920;3997
31346;894;4025
31349;873;4044
31353;844;4062
31357;827;4077
31360;829;4091
31364;840;4095
31368;857;4095
31371;876;4095
31375;889;4095
31378;903;4095
31384;920;4095
31386;920;4095
31389;922;4095
31393;926;4095
31397;939;4095
31400;952;4095
31404;957;4095
31408;969;4095
31411;972;4095
31415;984;4095
31419;992;4095
31422;1002;4095
31426;1014;4095
31430;1019;4095
31433;1024;4095
31437;1038;4095
31440;1049;4092
31444;1053;4088
31448;1065;4087
31451;1070;4078
31455;1080;4075
31459;1113;4075
31462;1245;4074
31466;1387;4064
31470;1547;4062
31473;1690;4063
31477;1784;4059
31481;1847;4046
31484;1903;4041
31488;1949;4029
31491;1975;4016
31495;2044;4011
31499;2092;3997
31505;2186;3978
31506;2189;3966
31510;2222;3948
31513;2284;3933
31517;2333;3915
31521;2367;3897
31524;2430;3884
31528;2462;3864
31532;2504;3848
31535;2559;3823
31539;2603;3803
31543;2648;3784
31546;2687;3757
31550;2719;3742
31553;2763;3723
31557;2798;3692
31561;2827;3662
31564;2861;3641
31568;2890;3623
31572;2926;3597
31575;2957;3576
31579;2987;3547
31583;3018;3527
31586;3037;3502
31590;3066;3472
31594;3086;3451
31597;3115;3424
31601;3145;3405
31604;3161;3385
31608;3192;3357
31612;3210;3324
31615;3227;3304
31621;3262;3257
31623;3274;3241
31626;3294;3207
31630;3321;3166
31634;3339;3130
31637;3369;3072
31641;3386;3018
31645;3403;2972
31648;3423;2924
31652;3438;2875
31656;3450;2825
31659;3466;2766
31663;3480;2734
31666;3497;2687
31670;3514;2665
31674;3520;2604
31677;3533;2538
31681;3559;2489
31685;3565;2427
31688;3577;2383
31692;3592;2328
31696;3598;2236
31699;3610;2151
31703;3626;2064
31707;3640;1959
31710;3647;1849
31714;3659;1758
31717;3662;1641
31721;3676;1502
31725;3689;1375
31728;3694;1246
31732;3707;1071
31738;3725;889
31739;3727;824
31743;3740;696
31747;3752;575
31750;3755;570
31754;3769;569
31758;3774;559
31761;3786;557
31765;3799;555
31769;3803;552
31772;3817;553
31776;3822;544
31779;3835;544
31783;3848;540
31787;3852;541
31790;3864;539
31794;3871;539
31798;3884;535
31801;3897;528
31805;3903;525
31809;3915;523
31812;3928;512
31816;3934;508
31820;3946;505
31823;3959;494
31827;3966;489
31831;3979;477
31834;3992;463
31838;3997;455
31841;4009;439
31845;4014;414
31849;4024;394
31852;4032;361
31856;4043;327
31862;4059;283
31863;4059;268
31867;4071;252
31871;4074;236
31874;4088;219
31878;4093;203
31882;4095;188
31885;4095;153
31889;4095;137
31892;4095;126
31896;4095;108
31900;4095;94
31903;4095;74
31907;4095;73
31911;4095;64
31914;4095;60
31918;4095;61
31922;4095;48
31925;4095;27
31929;4095;4
31933;4095;3
31936;4095;2
31940;4095;0
31944;4095;1
31947;4095;0
31951;4095;2
31954;4095;0
31958;4095;1
31962;4095;1
31965;4095;2
31969;4095;1
31973;4095;0
31976;4095;1
31980;4095;2
31984;4095;2
31987;4073;0
31991;4042;1
31997;3982;1
31998;3967;1
32002;3927;0
32005;3884;0
32009;3849;2
32013;3801;1
32016;3752;1
32020;3690;0
32024;3642;0
32027;3576;2
32031;3503;0
32035;3455;0
32038;3388;0
32042;3306;0
32046;3246;1
32049;3163;0
32053;3082;2
32057;3016;2
32060;2941;1
32064;2840;1
32067;2711;2
32071;2587;0
32075;2447;2
32078;2298;0
32082;2139;0
32086;2008;0
32089;1880;2
32093;1787;1
32097;1631;0
32100;1465;1
32104;1321;1
32108;1134;1
32111;968;2
32115;940;1
32118;920;2
32122;893;2
32126;864;0
32129;844;0
32133;827;0
32137;808;1
32143;794;0
32144;794;0
32148;797;1
32151;799;0
32155;798;1
32159;798;0
32162;799;0
32166;797;2
32170;806;0
32173;798;1
32177;798;1
32180;798;1
32184;797;2
32188;796;0
32191;798;1
32195;798;1
32199;797;0
32202;798;0
32206;798;0
32210;798;1
32213;798;0
32217;800;1
32221;798;0
32224;807;1
32228;797;0
32232;799;0
32235;799;0
32239;800;1
32242;800;1
32246;807;0
32250;798;1
32253;798;2
32257;798;0
32261;799;1
32264;798;0
32268;798;0
32272;798;0
32275;797;1
32279;798;1
32283;797;0
32286;798;1
32290;796;0
32296;798;1
32297;797;1
32301;796;0
32304;797;2
32308;797;1
32312;797;1
32315;797;2
32319;796;0
32323;797;1
32326;797;1
32330;796;0
32334;796;0
32337;796;0
32341;797;0
32345;797;0
32348;797;0
32352;798;0
32355;796;1
32359;796;1
32363;797;1
32366;796;0
32370;797;2
32374;797;0
32377;797;1
32381;798;2
32385;799;2
32388;799;0
32392;798;1
32396;797;1
32399;799;1
32403;800;1
32406;799;1
32410;807;0
32414;807;0
32417;808;1
32421;808;1
32425;808;0
32428;808;1
32432;809;0
32436;808;0
32439;810;1
32443;810;0
32447;811;2
32453;811;1
32454;812;3
32458;812;2
32461;811;1
32465;812;1
32468;810;2
32472;811;1
32476;812;1
32479;811;0
32483;812;1
32487;812;0
32490;811;1
32494;812;1
32498;811;1
32501;811;0
32505;810;2
32509;812;1
32512;810;1
32516;810;0
32519;811;1
32523;813;0
32527;812;2
32530;811;0
32534;811;1
32538;811;1
32541;811;0
32545;811;1
32549;812;2
32552;812;1
32556;811;1
32560;811;1
32563;811;2
32567;811;1
32571;811;1
32574;813;2
32578;812;0
32581;812;1
32585;813;0
32589;813;0
32592;815;1
32596;814;1
32600;813;2
32603;812;0
32609;810;26
32611;799;28
32614;796;61
32618;798;493
32622;824;1470
32625;830;2090
32629;841;2539
32633;843;2824
32636;845;3032
32640;844;3183
32643;843;3280
32647;842;3386
32651;831;3466
32654;827;3532
32658;826;3610
32662;829;3707
32665;830;3799
32669;827;3863
32673;825;3913
32676;824;3960
32680;812;3993
32684;799;4026
32687;790;4044
32691;777;4074
32694;778;4092
32698;768;4095
32702;774;4095
32705;780;4095
32709;792;4095
32713;796;4095
32716;808;4095
32720;811;4095
32724;815;4095
32727;825;4095
32731;831;4095
32737;857;4095
32738;858;4095
32742;864;4095
32746;876;4095
32749;890;4095
32753;895;4095
32756;907;4095
32760;919;4095
32764;924;4095
32767;937;4095
32771;943;4095
32775;955;4095
32778;969;4095
32782;976;4095
32786;990;4095
32789;1002;4095
32793;1015;4095
32797;1020;4095
32800;1024;4095
32804;1036;4095
32807;1040;4095
32811;1053;4095
32815;1055;4095
32818;1068;4095
32822;1070;4095
32826;1135;4095
32829;1239;4095
32833;1308;4095
32837;1359;4095
32840;1451;4095
32844;1487;4093
32848;1517;4089
32851;1582;4077
32857;1648;4061
32859;1673;4059
32862;1695;4046
32866;1740;4043
32869;1789;4030
32873;1817;4025
32877;1838;4014
32880;1851;4009
32884;1872;3997
32888;1915;3992
32891;1949;3981
32895;1976;3975
32899;2000;3963
32902;2041;3959
32906;2064;3948
32910;2091;3943
32913;2109;3932
32917;2111;3928
32920;2123;3917
32924;2139;3912
32928;2158;3900
32931;2172;3897
32935;2174;3885
32939;2187;3879
32942;2217;3870
32946;2253;3865
32950;2271;3851
32953;2299;3836
32957;2331;3823
32961;2377;3818
32964;2400;3804
32968;2448;3790
32974;2509;3768
32975;2522;3758
32979;2554;3752
32982;2588;3736
32986;2632;3720
32990;2669;3705
32993;2712;3692
32997;2745;3674
33001;2760;3661
33004;2808;3640
33008;2846;3627
33012;2878;3613
33015;2909;3594
33019;2954;3583
33023;2984;3564
33026;3019;3544
33030;3055;3517
33034;3097;3487
33037;3118;3469
33041;3162;3448
33044;3184;3433
33048;3216;3416
33052;3246;3390
33055;3264;3369
33059;3293;3340
33063;3323;3312
33066;3354;3288
33070;3373;3259
33074;3405;3230
33077;3437;3198
33081;3465;3176
33085;3483;3134
33091;3516;3064
33092;3526;3048
33095;3535;3000
33099;3562;2952
33103;3577;2910
33106;3597;2859
33110;3612;2810
33114;3627;2759
33117;3644;2697
33121;3663;2608
33125;3679;2522
33128;3703;2457
33132;3725;2351
33136;3743;2206
33139;3768;2012
33143;3786;1736
33147;3799;1498
33150;3818;1309
33154;3831;1002
33157;3839;714
33161;3852;599
33165;3871;576
33168;3886;572
33172;3912;559
33176;3919;557
33179;3936;553
33183;3950;540
33187;3967;528
33190;3982;523
33194;3996;508
33198;4015;494
33201;4028;487
33207;4047;455
33208;4056;443
33212;4071;409
33216;4087;366
33219;4093;330
33223;4095;287
33227;4095;238
33230;4095;204
33234;4095;158
33238;4095;107
33241;4095;58
33245;4095;31
33249;4095;26
33252;4095;20
33256;4095;16
33260;4095;7
33263;4095;4
33267;4095;3
33270;4095;1
33274;4095;2
33278;4095;2
33281;4095;3
33285;4095;1
33289;4095;1
33292;4095;1
33296;4095;0
33300;4095;1
33303;4095;1
33307;4095;1
33311;4095;0
33314;4095;1
33318;4095;1
33321;4095;0
33325;4095;2
33329;4044;1
33332;3984;1
33336;3942;0
33340;3896;2
33346;3817;1
33347;3800;1
33351;3723;0
33354;3643;2
33358;3560;1
33362;3480;0
33365;3384;1
33369;3293;2
33373;3211;2
33376;3114;1
33380;3006;1
33383;2892;1
33387;2766;0
33391;2637;1
33394;2510;0
33398;2376;1
33402;2202;1
33405;2028;1
33409;1848;0
33413;1707;1
33416;1514;1
33420;1308;0
33424;1104;0
33427;1016;1
33431;991;0
33435;985;1
33438;972;0
33442;958;1
33445;942;1
33449;940;0
33453;939;0
33456;937;1
33460;938;0
33464;936;1
33467;936;1
33471;927;0
33475;934;1
33478;927;2
33482;926;0
33486;925;2
33492;924;2
33493;925;1
33496;924;0
33500;924;0
33504;924;0
33507;923;2
33511;923;0
33515;923;0
33518;922;0
33522;922;2
33526;922;0
33529;922;1
33533;921;0
33537;920;0
33540;920;0
33544;920;0
33548;920;1
33551;920;2
33555;920;0
33558;920;1
33562;920;0
33566;919;0
33569;918;0
33573;918;0
33577;920;0
33580;919;0
33584;910;1
33588;912;0
33591;910;0
33595;920;0
33599;910;0
33602;912;0
33606;910;0
33609;911;0
33613;911;0
33617;910;1
33620;908;2
33624;909;1
33628;909;1
33631;909;0
33635;910;1
33639;909;0
33642;909;1
33648;910;0
33650;910;2
33653;911;1
33657;910;1
33661;911;1
33664;910;2
33668;909;1
33671;910;2
33675;911;0
33679;911;1
33682;910;1
33686;911;1
33690;919;1
33693;909;2
33697;910;0
33701;910;1
33704;910;2
33708;910;1
33712;911;0
33715;911;0
33719;910;1
33723;909;0
33726;911;0
33730;911;0
33733;911;1
33737;911;1
33741;911;0
33744;911;1
33748;910;1
33752;911;1
33755;912;0
33759;920;0
33763;919;1
33766;918;1
33770;920;1
33774;919;1
33777;911;0
33781;920;0
33784;920;1
33788;920;0
33792;919;0
33795;919;2
33799;920;1
33805;910;0
33806;920;1
33810;920;0
33814;912;0
33817;920;1
33821;920;2
33825;922;0
33828;921;1
33832;921;0
33836;922;0
33839;922;1
33843;921;0
33846;922;0
33850;924;0
33854;923;1
33857;923;0
33861;924;2
33865;923;2
33868;923;0
33872;925;0
33876;924;1
33879;925;2
33883;925;0
33887;925;1
33890;925;0
33894;925;2
33897;926;1
33901;927;1
33905;926;8
33908;921;24
33912;918;33
33916;922;697
33919;938;1551
33923;950;2192
33927;953;2606
33930;956;2877
33934;958;3066
33938;959;3214
33941;969;3321
33945;967;3406
33951;967;3531
33952;968;3563
33956;967;3662
33959;969;3757
33963;969;3833
33967;970;3883
33970;968;3935
33974;958;3980
33978;955;4012
33981;944;4040
33985;925;4060
33989;910;4076
33992;906;4088
33996;895;4094
34000;904;4095
34003;907;4095
34007;909;4095
34010;922;4095
34014;926;4093
34018;934;4095
34021;937;4095
34025;939;4095
34029;951;4095
34032;953;4095
34036;955;4095
34040;959;4095
34043;970;4095
34047;971;4095
34051;975;4095
34054;987;4095
34058;1001;4095
34062;1002;4095
34065;1015;4095
34069;1018;4095
34075;1024;4095
34076;1035;4095
34080;1049;4095
34083;1052;4095
34087;1065;4095
34091;1069;4095
34094;1082;4095
34098;1084;4095
34102;1088;4095
34105;1098;4095
34109;1103;4095
34113;1112;4095
34116;1163;4095
34120;1210;4095
34124;1320;4095
34127;1407;4095
34131;1467;4095
34134;1515;4092
34138;1578;4079
34142;1646;4073
34145;1704;4060
34149;1741;4044
34153;1790;4028
34156;1835;4010
34160;1880;3993
34164;1916;3982
34167;1963;3962
34171;2007;3944
34175;2056;3928
34178;2120;3903
34182;2185;3884
34185;2266;3868
34191;2362;3839
34193;2381;3834
34196;2432;3816
34200;2508;3790
34204;2587;3774
34207;2639;3754
34211;2715;3739
34215;2765;3721
34218;2813;3693
34222;2860;3676
34226;2905;3647
34229;2952;3624
34233;2988;3595
34237;3032;3565
34240;3064;3547
34244;3101;3518
34247;3136;3486
34251;3176;3454
34255;3208;3418
34258;3229;3374
34262;3263;3341
34266;3295;3311
34269;3324;3274
34273;3354;3240
34277;3385;3209
34280;3407;3165
34284;3435;3131
34288;3464;3069
34291;3483;3019
34295;3512;2953
34298;3534;2911
34302;3552;2861
34308;3592;2777
34309;3595;2761
34313;3611;2713
34317;3640;2655
34320;3645;2588
34324;3661;2537
34328;3675;2461
34331;3689;2392
34335;3703;2328
34339;3709;2240
34342;3723;2137
34346;3738;1991
34350;3751;1832
34353;3770;1673
34357;3775;1528
34360;3788;1369
34364;3805;1200
34368;3820;1003
34371;3832;809
34375;3837;652
34379;3851;588
34382;3863;583
34386;3870;573
34390;3881;570
34393;3896;569
34397;3901;558
34401;3914;556
34404;3919;554
34408;3932;551
34411;3946;544
34415;3960;540
34419;3965;539
34422;3979;528
34428;3998;525
34430;3999;524
34433;4012;521
34437;4026;510
34441;4031;506
34444;4043;494
34448;4055;491
34452;4060;477
34455;4074;469
34459;4078;455
34463;4090;430
34466;4095;411
34470;4095;383
34473;4095;363
34477;4095;334
34481;4095;300
34484;4095;269
34488;4095;234
34492;4095;200
34495;4095;172
34499;4095;137
34503;4095;94
34506;4095;75
34510;4095;57
34514;4095;57
34517;4095;45
34521;4095;44
34525;4095;41
34528;4095;28
34532;4095;3
34535;4095;2
34539;4095;0
34543;4095;3
34546;4095;2
34550;4095;1
34556;4095;0
34557;4095;2
34561;4095;2
34565;4095;0
34568;4095;2
34572;4095;1
34576;4095;0
34579;4095;2
34583;4095;0
34586;4095;2
34590;4095;1
34594;4095;0
34597;4095;0
34601;4095;1
34605;4095;0
34608;4095;1
34612;4095;1
34616;4095;1
34619;4095;1
34623;4095;1
34627;4095;0
34630;4078;1
34634;4041;2
34638;3994;1
34641;3950;0
34645;3899;0
34648;3836;2
34652;3774;1
34656;3705;0
34659;3615;1
34663;3534;0
34667;3468;1
34670;3373;2
34674;3289;1
34678;3191;1
34681;3069;2
34685;2958;1
34689;2793;2
34692;2652;1
34696;2555;1
34702;2301;0
34703;2251;3
34707;2077;0
34710;1928;1
34714;1752;1
34718;1512;1
34721;1323;3
34725;1144;1
34729;1024;0
34732;1016;0
34736;1000;0
34740;984;1
34743;970;1
34747;944;0
34751;936;0
